week,home_team,away_team,moneyline
11,Green Bay Packers_1982,Minnesota Vikings_1982,1
11,New Orleans Saints_1982,Kansas City Chiefs_1982,1
11,Houston Oilers_1982,Pittsburgh Steelers_1982,-1
11,St. Louis Cardinals_1982,San Francisco 49ers_1982,-1
11,Denver Broncos_1982,Seattle Seahawks_1982,-1
11,New York Giants_1982,Washington Redskins_1982,-1
11,Los Angeles Raiders_1982,San Diego Chargers_1982,1
12,Detroit Lions_1982,New York Giants_1982,-1
12,Dallas Cowboys_1982,Cleveland Browns_1982,1
12,Atlanta Falcons_1982,St. Louis Cardinals_1982,-1
12,Buffalo Bills_1982,Baltimore Colts_1982,1
12,Minnesota Vikings_1982,Chicago Bears_1982,1
12,Cincinnati Bengals_1982,Los Angeles Raiders_1982,1
12,New York Jets_1982,Green Bay Packers_1982,1
12,New England Patriots_1982,Houston Oilers_1982,1
12,Washington Redskins_1982,Philadelphia Eagles_1982,1
12,San Diego Chargers_1982,Denver Broncos_1982,1
12,Los Angeles Rams_1982,Kansas City Chiefs_1982,1
12,San Francisco 49ers_1982,New Orleans Saints_1982,-1
12,Seattle Seahawks_1982,Pittsburgh Steelers_1982,1
12,Tampa Bay Buccaneers_1982,Miami Dolphins_1982,1
13,Los Angeles Rams_1982,San Francisco 49ers_1982,-1
13,Green Bay Packers_1982,Buffalo Bills_1982,1
13,Chicago Bears_1982,New England Patriots_1982,1
13,Cleveland Browns_1982,San Diego Chargers_1982,-1
13,Philadelphia Eagles_1982,St. Louis Cardinals_1982,-1
13,Pittsburgh Steelers_1982,Kansas City Chiefs_1982,1
13,Miami Dolphins_1982,Minnesota Vikings_1982,1
13,New Orleans Saints_1982,Tampa Bay Buccaneers_1982,-1
13,New York Giants_1982,Houston Oilers_1982,1
13,Denver Broncos_1982,Atlanta Falcons_1982,-1
13,Baltimore Colts_1982,Cincinnati Bengals_1982,-1
13,Washington Redskins_1982,Dallas Cowboys_1982,-1
13,Los Angeles Raiders_1982,Seattle Seahawks_1982,1
13,Detroit Lions_1982,New York Jets_1982,-1
14,New York Giants_1982,Philadelphia Eagles_1982,1
14,San Francisco 49ers_1982,San Diego Chargers_1982,-1
14,Buffalo Bills_1982,Pittsburgh Steelers_1982,1
14,Cincinnati Bengals_1982,Cleveland Browns_1982,1
14,Minnesota Vikings_1982,Baltimore Colts_1982,1
14,St. Louis Cardinals_1982,Washington Redskins_1982,-1
14,Green Bay Packers_1982,Detroit Lions_1982,-1
14,New England Patriots_1982,Miami Dolphins_1982,1
14,New York Jets_1982,Tampa Bay Buccaneers_1982,1
14,Atlanta Falcons_1982,New Orleans Saints_1982,1
14,Seattle Seahawks_1982,Chicago Bears_1982,1
14,Los Angeles Rams_1982,Denver Broncos_1982,-1
14,Kansas City Chiefs_1982,Los Angeles Raiders_1982,-1
14,Houston Oilers_1982,Dallas Cowboys_1982,-1
15,Miami Dolphins_1982,New York Jets_1982,1
15,Los Angeles Raiders_1982,Los Angeles Rams_1982,1
15,Chicago Bears_1982,St. Louis Cardinals_1982,-1
15,Cleveland Browns_1982,Pittsburgh Steelers_1982,1
15,Detroit Lions_1982,Minnesota Vikings_1982,-1
15,Washington Redskins_1982,New York Giants_1982,1
15,Philadelphia Eagles_1982,Houston Oilers_1982,1
15,Baltimore Colts_1982,Green Bay Packers_1982,-1
15,Tampa Bay Buccaneers_1982,Buffalo Bills_1982,1
15,Dallas Cowboys_1982,New Orleans Saints_1982,1
15,Denver Broncos_1982,Kansas City Chiefs_1982,-1
15,Seattle Seahawks_1982,New England Patriots_1982,-1
15,San Francisco 49ers_1982,Atlanta Falcons_1982,-1
15,San Diego Chargers_1982,Cincinnati Bengals_1982,1
16,Atlanta Falcons_1982,Green Bay Packers_1982,-1
16,Cincinnati Bengals_1982,Seattle Seahawks_1982,1
16,Houston Oilers_1982,Cleveland Browns_1982,-1
16,St. Louis Cardinals_1982,New York Giants_1982,1
16,Tampa Bay Buccaneers_1982,Detroit Lions_1982,1
16,Kansas City Chiefs_1982,San Francisco 49ers_1982,-1
16,Pittsburgh Steelers_1982,New England Patriots_1982,1
16,Los Angeles Rams_1982,Chicago Bears_1982,-1
16,San Diego Chargers_1982,Baltimore Colts_1982,1
16,Dallas Cowboys_1982,Philadelphia Eagles_1982,-1
16,Los Angeles Raiders_1982,Denver Broncos_1982,1
16,Minnesota Vikings_1982,New York Jets_1982,-1
16,New Orleans Saints_1982,Washington Redskins_1982,-1
16,Miami Dolphins_1982,Buffalo Bills_1982,1
17,New Orleans Saints_1982,Atlanta Falcons_1982,1
17,New England Patriots_1982,Buffalo Bills_1982,1
17,Tampa Bay Buccaneers_1982,Chicago Bears_1982,1
17,Houston Oilers_1982,Cincinnati Bengals_1982,-1
17,Pittsburgh Steelers_1982,Cleveland Browns_1982,1
17,Washington Redskins_1982,St. Louis Cardinals_1982,1
17,Detroit Lions_1982,Green Bay Packers_1982,1
17,Kansas City Chiefs_1982,New York Jets_1982,1
17,Philadelphia Eagles_1982,New York Giants_1982,-1
17,Baltimore Colts_1982,Miami Dolphins_1982,-1
17,Seattle Seahawks_1982,Denver Broncos_1982,1
17,San Diego Chargers_1982,Los Angeles Raiders_1982,-1
17,San Francisco 49ers_1982,Los Angeles Rams_1982,-1
17,Minnesota Vikings_1982,Dallas Cowboys_1982,1
20,Green Bay Packers_1982,St. Louis Cardinals_1982,1
20,Washington Redskins_1982,Detroit Lions_1982,1
20,Los Angeles Raiders_1982,Cleveland Browns_1982,1
20,Miami Dolphins_1982,New England Patriots_1982,1
20,Cincinnati Bengals_1982,New York Jets_1982,-1
20,Pittsburgh Steelers_1982,San Diego Chargers_1982,-1
20,Minnesota Vikings_1982,Atlanta Falcons_1982,1
20,Dallas Cowboys_1982,Tampa Bay Buccaneers_1982,1
21,Washington Redskins_1982,Minnesota Vikings_1982,1
21,Los Angeles Raiders_1982,New York Jets_1982,-1
21,Miami Dolphins_1982,San Diego Chargers_1982,1
21,Dallas Cowboys_1982,Green Bay Packers_1982,1
22,Washington Redskins_1982,Dallas Cowboys_1982,1
22,Miami Dolphins_1982,New York Jets_1982,1
23,Washington Redskins_1982,Miami Dolphins_1982,1
1,San Francisco 49ers_1983,Philadelphia Eagles_1983,-1
1,New Orleans Saints_1983,St. Louis Cardinals_1983,1
1,Chicago Bears_1983,Atlanta Falcons_1983,-1
1,Buffalo Bills_1983,Miami Dolphins_1983,-1
1,Cincinnati Bengals_1983,Los Angeles Raiders_1983,-1
1,Cleveland Browns_1983,Minnesota Vikings_1983,-1
1,New England Patriots_1983,Baltimore Colts_1983,-1
1,Pittsburgh Steelers_1983,Denver Broncos_1983,-1
1,Tampa Bay Buccaneers_1983,Detroit Lions_1983,-1
1,Houston Oilers_1983,Green Bay Packers_1983,-1
1,New York Giants_1983,Los Angeles Rams_1983,-1
1,Kansas City Chiefs_1983,Seattle Seahawks_1983,1
1,San Diego Chargers_1983,New York Jets_1983,-1
1,Washington Redskins_1983,Dallas Cowboys_1983,-1
2,Minnesota Vikings_1983,San Francisco 49ers_1983,-1
2,Atlanta Falcons_1983,New York Giants_1983,-1
2,Cincinnati Bengals_1983,Buffalo Bills_1983,-1
2,Chicago Bears_1983,Tampa Bay Buccaneers_1983,1
2,Detroit Lions_1983,Cleveland Browns_1983,-1
2,St. Louis Cardinals_1983,Dallas Cowboys_1983,-1
2,Green Bay Packers_1983,Pittsburgh Steelers_1983,-1
2,Philadelphia Eagles_1983,Washington Redskins_1983,-1
2,Baltimore Colts_1983,Denver Broncos_1983,-1
2,Miami Dolphins_1983,New England Patriots_1983,1
2,Los Angeles Rams_1983,New Orleans Saints_1983,1
2,New York Jets_1983,Seattle Seahawks_1983,-1
2,Los Angeles Raiders_1983,Houston Oilers_1983,1
2,Kansas City Chiefs_1983,San Diego Chargers_1983,-1
3,Cleveland Browns_1983,Cincinnati Bengals_1983,1
3,Detroit Lions_1983,Atlanta Falcons_1983,-1
3,Buffalo Bills_1983,Baltimore Colts_1983,1
3,New Orleans Saints_1983,Chicago Bears_1983,1
3,St. Louis Cardinals_1983,San Francisco 49ers_1983,-1
3,Green Bay Packers_1983,Los Angeles Rams_1983,1
3,Washington Redskins_1983,Kansas City Chiefs_1983,1
3,New England Patriots_1983,New York Jets_1983,1
3,Houston Oilers_1983,Pittsburgh Steelers_1983,-1
3,Dallas Cowboys_1983,New York Giants_1983,1
3,Denver Broncos_1983,Philadelphia Eagles_1983,-1
3,Tampa Bay Buccaneers_1983,Minnesota Vikings_1983,-1
3,Seattle Seahawks_1983,San Diego Chargers_1983,1
3,Los Angeles Raiders_1983,Miami Dolphins_1983,1
4,Buffalo Bills_1983,Houston Oilers_1983,1
4,Tampa Bay Buccaneers_1983,Cincinnati Bengals_1983,-1
4,Philadelphia Eagles_1983,St. Louis Cardinals_1983,-1
4,Dallas Cowboys_1983,New Orleans Saints_1983,1
4,Minnesota Vikings_1983,Detroit Lions_1983,1
4,Miami Dolphins_1983,Kansas City Chiefs_1983,1
4,Pittsburgh Steelers_1983,New England Patriots_1983,-1
4,Baltimore Colts_1983,Chicago Bears_1983,1
4,San Francisco 49ers_1983,Atlanta Falcons_1983,1
4,San Diego Chargers_1983,Cleveland Browns_1983,-1
4,Denver Broncos_1983,Los Angeles Raiders_1983,-1
4,New York Jets_1983,Los Angeles Rams_1983,1
4,Seattle Seahawks_1983,Washington Redskins_1983,-1
4,New York Giants_1983,Green Bay Packers_1983,1
5,Atlanta Falcons_1983,Philadelphia Eagles_1983,-1
5,Chicago Bears_1983,Denver Broncos_1983,1
5,Cincinnati Bengals_1983,Baltimore Colts_1983,-1
5,Cleveland Browns_1983,Seattle Seahawks_1983,-1
5,Minnesota Vikings_1983,Dallas Cowboys_1983,-1
5,Green Bay Packers_1983,Tampa Bay Buccaneers_1983,1
5,New England Patriots_1983,San Francisco 49ers_1983,-1
5,Pittsburgh Steelers_1983,Houston Oilers_1983,1
5,Washington Redskins_1983,Los Angeles Raiders_1983,1
5,Kansas City Chiefs_1983,St. Louis Cardinals_1983,1
5,Los Angeles Rams_1983,Detroit Lions_1983,1
5,New Orleans Saints_1983,Miami Dolphins_1983,1
5,New York Giants_1983,San Diego Chargers_1983,-1
5,Buffalo Bills_1983,New York Jets_1983,-1
6,Atlanta Falcons_1983,New Orleans Saints_1983,-1
6,Miami Dolphins_1983,Buffalo Bills_1983,-1
6,Chicago Bears_1983,Minnesota Vikings_1983,-1
6,Cleveland Browns_1983,New York Jets_1983,1
6,St. Louis Cardinals_1983,Washington Redskins_1983,-1
6,Houston Oilers_1983,Denver Broncos_1983,-1
6,Detroit Lions_1983,Green Bay Packers_1983,1
6,Baltimore Colts_1983,New England Patriots_1983,1
6,Dallas Cowboys_1983,Tampa Bay Buccaneers_1983,1
6,Los Angeles Raiders_1983,Kansas City Chiefs_1983,1
6,New York Giants_1983,Philadelphia Eagles_1983,-1
6,San Francisco 49ers_1983,Los Angeles Rams_1983,-1
6,San Diego Chargers_1983,Seattle Seahawks_1983,1
6,Cincinnati Bengals_1983,Pittsburgh Steelers_1983,-1
7,Detroit Lions_1983,Chicago Bears_1983,1
7,Pittsburgh Steelers_1983,Cleveland Browns_1983,1
7,Tampa Bay Buccaneers_1983,St. Louis Cardinals_1983,-1
7,New York Jets_1983,Miami Dolphins_1983,-1
7,Minnesota Vikings_1983,Houston Oilers_1983,1
7,New Orleans Saints_1983,San Francisco 49ers_1983,-1
7,New England Patriots_1983,San Diego Chargers_1983,1
7,Baltimore Colts_1983,Buffalo Bills_1983,-1
7,Los Angeles Rams_1983,Atlanta Falcons_1983,1
7,Denver Broncos_1983,Cincinnati Bengals_1983,1
7,Dallas Cowboys_1983,Philadelphia Eagles_1983,1
7,Kansas City Chiefs_1983,New York Giants_1983,1
7,Seattle Seahawks_1983,Los Angeles Raiders_1983,1
7,Green Bay Packers_1983,Washington Redskins_1983,1
8,New York Jets_1983,Atlanta Falcons_1983,-1
8,Buffalo Bills_1983,New England Patriots_1983,-1
8,Philadelphia Eagles_1983,Chicago Bears_1983,-1
8,Cincinnati Bengals_1983,Cleveland Browns_1983,1
8,Washington Redskins_1983,Detroit Lions_1983,1
8,Green Bay Packers_1983,Minnesota Vikings_1983,-1
8,Houston Oilers_1983,Kansas City Chiefs_1983,-1
8,Baltimore Colts_1983,Miami Dolphins_1983,-1
8,Denver Broncos_1983,San Diego Chargers_1983,1
8,Tampa Bay Buccaneers_1983,New Orleans Saints_1983,-1
8,Seattle Seahawks_1983,Pittsburgh Steelers_1983,-1
8,Los Angeles Rams_1983,San Francisco 49ers_1983,-1
8,Dallas Cowboys_1983,Los Angeles Raiders_1983,-1
8,St. Louis Cardinals_1983,New York Giants_1983,-1
9,Atlanta Falcons_1983,New England Patriots_1983,1
9,Buffalo Bills_1983,New Orleans Saints_1983,1
9,Chicago Bears_1983,Detroit Lions_1983,-1
9,Cleveland Browns_1983,Houston Oilers_1983,1
9,Philadelphia Eagles_1983,Baltimore Colts_1983,-1
9,St. Louis Cardinals_1983,Minnesota Vikings_1983,1
9,New York Giants_1983,Dallas Cowboys_1983,-1
9,Pittsburgh Steelers_1983,Tampa Bay Buccaneers_1983,1
9,Cincinnati Bengals_1983,Green Bay Packers_1983,1
9,Denver Broncos_1983,Kansas City Chiefs_1983,1
9,Miami Dolphins_1983,Los Angeles Rams_1983,1
9,San Francisco 49ers_1983,New York Jets_1983,-1
9,Los Angeles Raiders_1983,Seattle Seahawks_1983,-1
9,San Diego Chargers_1983,Washington Redskins_1983,-1
10,New Orleans Saints_1983,Atlanta Falcons_1983,1
10,New England Patriots_1983,Buffalo Bills_1983,1
10,Houston Oilers_1983,Cincinnati Bengals_1983,-1
10,Green Bay Packers_1983,Cleveland Browns_1983,1
10,Philadelphia Eagles_1983,Dallas Cowboys_1983,-1
10,Kansas City Chiefs_1983,Los Angeles Raiders_1983,-1
10,Minnesota Vikings_1983,Tampa Bay Buccaneers_1983,-1
10,Pittsburgh Steelers_1983,San Diego Chargers_1983,1
10,Los Angeles Rams_1983,Chicago Bears_1983,1
10,New York Jets_1983,Baltimore Colts_1983,-1
10,Washington Redskins_1983,St. Louis Cardinals_1983,1
10,Seattle Seahawks_1983,Denver Broncos_1983,1
10,San Francisco 49ers_1983,Miami Dolphins_1983,-1
10,Detroit Lions_1983,New York Giants_1983,1
11,New York Jets_1983,Buffalo Bills_1983,-1
11,Chicago Bears_1983,Philadelphia Eagles_1983,1
11,Kansas City Chiefs_1983,Cincinnati Bengals_1983,1
11,Cleveland Browns_1983,Tampa Bay Buccaneers_1983,1
11,St. Louis Cardinals_1983,Seattle Seahawks_1983,1
11,Houston Oilers_1983,Detroit Lions_1983,1
11,Minnesota Vikings_1983,Green Bay Packers_1983,-1
11,New England Patriots_1983,Miami Dolphins_1983,1
11,Baltimore Colts_1983,Pittsburgh Steelers_1983,-1
11,San Diego Chargers_1983,Dallas Cowboys_1983,1
11,Los Angeles Raiders_1983,Denver Broncos_1983,1
11,San Francisco 49ers_1983,New Orleans Saints_1983,1
11,New York Giants_1983,Washington Redskins_1983,-1
11,Atlanta Falcons_1983,Los Angeles Rams_1983,-1
12,Buffalo Bills_1983,Los Angeles Raiders_1983,-1
12,Tampa Bay Buccaneers_1983,Chicago Bears_1983,-1
12,Cincinnati Bengals_1983,Houston Oilers_1983,1
12,New England Patriots_1983,Cleveland Browns_1983,-1
12,Miami Dolphins_1983,Baltimore Colts_1983,1
12,St. Louis Cardinals_1983,San Diego Chargers_1983,1
12,Green Bay Packers_1983,Detroit Lions_1983,-1
12,Pittsburgh Steelers_1983,Minnesota Vikings_1983,-1
12,Philadelphia Eagles_1983,New York Giants_1983,-1
12,Atlanta Falcons_1983,San Francisco 49ers_1983,1
12,Dallas Cowboys_1983,Kansas City Chiefs_1983,1
12,Denver Broncos_1983,Seattle Seahawks_1983,1
12,Los Angeles Rams_1983,Washington Redskins_1983,-1
12,New Orleans Saints_1983,New York Jets_1983,-1
13,Detroit Lions_1983,Pittsburgh Steelers_1983,1
13,Dallas Cowboys_1983,St. Louis Cardinals_1983,1
13,Chicago Bears_1983,San Francisco 49ers_1983,1
13,Cleveland Browns_1983,Baltimore Colts_1983,1
13,New Orleans Saints_1983,Minnesota Vikings_1983,1
13,New York Jets_1983,New England Patriots_1983,1
13,Tampa Bay Buccaneers_1983,Houston Oilers_1983,1
13,Washington Redskins_1983,Philadelphia Eagles_1983,1
13,Atlanta Falcons_1983,Green Bay Packers_1983,1
13,Los Angeles Rams_1983,Buffalo Bills_1983,1
13,San Diego Chargers_1983,Denver Broncos_1983,1
13,Seattle Seahawks_1983,Kansas City Chiefs_1983,1
13,Los Angeles Raiders_1983,New York Giants_1983,1
13,Miami Dolphins_1983,Cincinnati Bengals_1983,1
14,San Diego Chargers_1983,Los Angeles Raiders_1983,-1
14,Washington Redskins_1983,Atlanta Falcons_1983,1
14,Kansas City Chiefs_1983,Buffalo Bills_1983,-1
14,Green Bay Packers_1983,Chicago Bears_1983,1
14,Pittsburgh Steelers_1983,Cincinnati Bengals_1983,-1
14,New York Giants_1983,St. Louis Cardinals_1983,-1
14,Houston Oilers_1983,Miami Dolphins_1983,-1
14,New England Patriots_1983,New Orleans Saints_1983,1
14,Philadelphia Eagles_1983,Los Angeles Rams_1983,1
14,Denver Broncos_1983,Cleveland Browns_1983,1
14,Baltimore Colts_1983,New York Jets_1983,-1
14,Seattle Seahawks_1983,Dallas Cowboys_1983,-1
14,San Francisco 49ers_1983,Tampa Bay Buccaneers_1983,1
14,Detroit Lions_1983,Minnesota Vikings_1983,1
15,New York Jets_1983,Pittsburgh Steelers_1983,-1
15,Miami Dolphins_1983,Atlanta Falcons_1983,1
15,Buffalo Bills_1983,San Francisco 49ers_1983,-1
15,Minnesota Vikings_1983,Chicago Bears_1983,-1
15,Cincinnati Bengals_1983,Detroit Lions_1983,1
15,Houston Oilers_1983,Cleveland Browns_1983,1
15,Philadelphia Eagles_1983,New Orleans Saints_1983,-1
15,New York Giants_1983,Seattle Seahawks_1983,-1
15,Denver Broncos_1983,Baltimore Colts_1983,1
15,Los Angeles Raiders_1983,St. Louis Cardinals_1983,-1
15,Dallas Cowboys_1983,Washington Redskins_1983,-1
15,San Diego Chargers_1983,Kansas City Chiefs_1983,1
15,Los Angeles Rams_1983,New England Patriots_1983,-1
15,Tampa Bay Buccaneers_1983,Green Bay Packers_1983,-1
16,Miami Dolphins_1983,New York Jets_1983,1
16,Washington Redskins_1983,New York Giants_1983,1
16,Minnesota Vikings_1983,Cincinnati Bengals_1983,1
16,Atlanta Falcons_1983,Buffalo Bills_1983,1
16,Chicago Bears_1983,Green Bay Packers_1983,1
16,Cleveland Browns_1983,Pittsburgh Steelers_1983,1
16,St. Louis Cardinals_1983,Philadelphia Eagles_1983,1
16,Kansas City Chiefs_1983,Denver Broncos_1983,1
16,New Orleans Saints_1983,Los Angeles Rams_1983,-1
16,Baltimore Colts_1983,Houston Oilers_1983,1
16,Detroit Lions_1983,Tampa Bay Buccaneers_1983,1
16,Seattle Seahawks_1983,New England Patriots_1983,1
16,Los Angeles Raiders_1983,San Diego Chargers_1983,1
16,San Francisco 49ers_1983,Dallas Cowboys_1983,1
20,Seattle Seahawks_1983,Denver Broncos_1983,1
20,Dallas Cowboys_1983,Los Angeles Rams_1983,-1
21,Miami Dolphins_1983,Seattle Seahawks_1983,-1
21,San Francisco 49ers_1983,Detroit Lions_1983,1
21,Washington Redskins_1983,Los Angeles Rams_1983,1
21,Los Angeles Raiders_1983,Pittsburgh Steelers_1983,1
22,Washington Redskins_1983,San Francisco 49ers_1983,1
22,Los Angeles Raiders_1983,Seattle Seahawks_1983,1
23,Washington Redskins_1983,Los Angeles Raiders_1983,-1
1,New Orleans Saints_1984,Atlanta Falcons_1984,-1
1,Buffalo Bills_1984,New England Patriots_1984,-1
1,Chicago Bears_1984,Tampa Bay Buccaneers_1984,1
1,Green Bay Packers_1984,St. Louis Cardinals_1984,1
1,Detroit Lions_1984,San Francisco 49ers_1984,-1
1,Pittsburgh Steelers_1984,Kansas City Chiefs_1984,-1
1,Washington Redskins_1984,Miami Dolphins_1984,-1
1,Minnesota Vikings_1984,San Diego Chargers_1984,-1
1,New York Giants_1984,Philadelphia Eagles_1984,1
1,Denver Broncos_1984,Cincinnati Bengals_1984,1
1,Indianapolis Colts_1984,New York Jets_1984,-1
1,Houston Oilers_1984,Los Angeles Raiders_1984,-1
1,Seattle Seahawks_1984,Cleveland Browns_1984,1
1,Los Angeles Rams_1984,Dallas Cowboys_1984,-1
2,New York Jets_1984,Pittsburgh Steelers_1984,-1
2,Atlanta Falcons_1984,Detroit Lions_1984,-1
2,St. Louis Cardinals_1984,Buffalo Bills_1984,1
2,Chicago Bears_1984,Denver Broncos_1984,1
2,Cincinnati Bengals_1984,Kansas City Chiefs_1984,-1
2,New York Giants_1984,Dallas Cowboys_1984,1
2,Miami Dolphins_1984,New England Patriots_1984,1
2,Philadelphia Eagles_1984,Minnesota Vikings_1984,1
2,New Orleans Saints_1984,Tampa Bay Buccaneers_1984,1
2,Los Angeles Rams_1984,Cleveland Browns_1984,1
2,Houston Oilers_1984,Indianapolis Colts_1984,-1
2,Los Angeles Raiders_1984,Green Bay Packers_1984,1
2,Seattle Seahawks_1984,San Diego Chargers_1984,1
2,San Francisco 49ers_1984,Washington Redskins_1984,1
3,Minnesota Vikings_1984,Atlanta Falcons_1984,1
3,Green Bay Packers_1984,Chicago Bears_1984,-1
3,New York Jets_1984,Cincinnati Bengals_1984,1
3,Indianapolis Colts_1984,St. Louis Cardinals_1984,-1
3,Kansas City Chiefs_1984,Los Angeles Raiders_1984,-1
3,New England Patriots_1984,Seattle Seahawks_1984,1
3,Dallas Cowboys_1984,Philadelphia Eagles_1984,1
3,Tampa Bay Buccaneers_1984,Detroit Lions_1984,1
3,San Francisco 49ers_1984,New Orleans Saints_1984,1
3,Washington Redskins_1984,New York Giants_1984,1
3,San Diego Chargers_1984,Houston Oilers_1984,1
3,Pittsburgh Steelers_1984,Los Angeles Rams_1984,1
3,Cleveland Browns_1984,Denver Broncos_1984,-1
3,Buffalo Bills_1984,Miami Dolphins_1984,-1
4,Atlanta Falcons_1984,Houston Oilers_1984,1
4,Buffalo Bills_1984,New York Jets_1984,-1
4,Cincinnati Bengals_1984,Los Angeles Rams_1984,-1
4,Cleveland Browns_1984,Pittsburgh Steelers_1984,1
4,New Orleans Saints_1984,St. Louis Cardinals_1984,1
4,Detroit Lions_1984,Minnesota Vikings_1984,-1
4,New England Patriots_1984,Washington Redskins_1984,-1
4,Philadelphia Eagles_1984,San Francisco 49ers_1984,-1
4,Seattle Seahawks_1984,Chicago Bears_1984,1
4,Miami Dolphins_1984,Indianapolis Colts_1984,1
4,Dallas Cowboys_1984,Green Bay Packers_1984,1
4,Denver Broncos_1984,Kansas City Chiefs_1984,1
4,New York Giants_1984,Tampa Bay Buccaneers_1984,1
4,Los Angeles Raiders_1984,San Diego Chargers_1984,1
5,Indianapolis Colts_1984,Buffalo Bills_1984,1
5,Chicago Bears_1984,Dallas Cowboys_1984,-1
5,Kansas City Chiefs_1984,Cleveland Browns_1984,1
5,St. Louis Cardinals_1984,Miami Dolphins_1984,-1
5,Minnesota Vikings_1984,Seattle Seahawks_1984,-1
5,New York Jets_1984,New England Patriots_1984,-1
5,San Francisco 49ers_1984,Atlanta Falcons_1984,1
5,Denver Broncos_1984,Los Angeles Raiders_1984,1
5,San Diego Chargers_1984,Detroit Lions_1984,1
5,Tampa Bay Buccaneers_1984,Green Bay Packers_1984,1
5,Houston Oilers_1984,New Orleans Saints_1984,-1
5,Los Angeles Rams_1984,New York Giants_1984,1
5,Washington Redskins_1984,Philadelphia Eagles_1984,1
5,Pittsburgh Steelers_1984,Cincinnati Bengals_1984,1
6,Buffalo Bills_1984,Philadelphia Eagles_1984,-1
6,Chicago Bears_1984,New Orleans Saints_1984,1
6,Cleveland Browns_1984,New England Patriots_1984,-1
6,Indianapolis Colts_1984,Washington Redskins_1984,-1
6,Dallas Cowboys_1984,St. Louis Cardinals_1984,-1
6,Detroit Lions_1984,Denver Broncos_1984,-1
6,Kansas City Chiefs_1984,New York Jets_1984,-1
6,Pittsburgh Steelers_1984,Miami Dolphins_1984,-1
6,Tampa Bay Buccaneers_1984,Minnesota Vikings_1984,1
6,Los Angeles Rams_1984,Atlanta Falcons_1984,-1
6,Cincinnati Bengals_1984,Houston Oilers_1984,1
6,Green Bay Packers_1984,San Diego Chargers_1984,-1
6,Los Angeles Raiders_1984,Seattle Seahawks_1984,1
6,New York Giants_1984,San Francisco 49ers_1984,-1
7,Atlanta Falcons_1984,New York Giants_1984,-1
7,St. Louis Cardinals_1984,Chicago Bears_1984,1
7,New England Patriots_1984,Cincinnati Bengals_1984,1
